*Data are measured canopy height on 18 0.5 ha plots on a 5x5 m spacing
*Heights were measured with a measuring pole to 1500 cm using a clinometer to assess verticality
*Heights of exactly 1500 cm were scored as 1499 cm, canopy heights>1500 cm are coded 1500
*In 1999 9 plots were done, from 2000-2012 18 plots were censused
*See field protocol for details on exactly how measurements were made in the field
*Year,plot,Y_m,X_m,height_cm,Date,Comments
2000,P1,20,20,1500,18-Jul-00,
2000,P1,20,25,1500,18-Jul-00,
2000,P1,20,30,1500,18-Jul-00,
2000,P1,20,35,1500,18-Jul-00,
2000,P1,20,40,1500,19-Jul-00,
2000,P1,20,45,1500,19-Jul-00,
2000,P1,20,50,1500,19-Jul-00,
2000,P1,20,55,1500,19-Jul-00,
2000,P1,20,60,1500,19-Jul-00,
2000,P1,20,65,1500,19-Jul-00,
2000,P1,20,70,1500,19-Jul-00,
2000,P1,20,75,414,20-Jul-00,
2000,P1,20,80,1500,20-Jul-00,
2000,P1,20,85,1244,20-Jul-00,
2000,P1,20,90,1272,20-Jul-00,
2000,P1,20,95,1281,20-Jul-00,
2000,P1,20,100,787,20-Jul-00,
2000,P1,25,0,1500,18-Jul-00,
2000,P1,25,5,1500,18-Jul-00,
2000,P1,25,10,1273,18-Jul-00,
2000,P1,25,15,1500,18-Jul-00,
2000,P1,25,20,1500,18-Jul-00,
2000,P1,25,25,1500,18-Jul-00,
2000,P1,25,30,1500,18-Jul-00,
2000,P1,25,35,1500,18-Jul-00,
2000,P1,25,40,1500,19-Jul-00,
2000,P1,25,45,758,19-Jul-00,
2000,P1,25,50,1500,19-Jul-00,
2000,P1,25,55,1500,19-Jul-00,
2000,P1,25,60,1500,19-Jul-00,
2000,P1,25,65,1479,19-Jul-00,
2000,P1,25,70,1497,19-Jul-00,
2000,P1,25,75,1500,20-Jul-00,
2000,P1,25,80,1500,20-Jul-00,
2000,P1,25,85,1500,20-Jul-00,
2000,P1,25,90,1500,20-Jul-00,
2000,P1,25,95,1500,20-Jul-00,
2000,P1,25,100,1355,20-Jul-00,
2000,P1,30,0,1500,18-Jul-00,
2000,P1,30,5,1500,18-Jul-00,
2000,P1,30,10,1500,18-Jul-00,
2000,P1,30,15,1500,18-Jul-00,
2000,P1,30,20,1395,18-Jul-00,
2000,P1,30,25,1155,18-Jul-00,
2000,P1,30,30,1500,18-Jul-00,
2000,P1,30,35,1373,18-Jul-00,
2000,P1,30,40,1500,19-Jul-00,
2000,P1,30,45,345,19-Jul-00,
2000,P1,30,50,1440,19-Jul-00,
2000,P1,30,55,1500,19-Jul-00,
2000,P1,30,60,1500,19-Jul-00,
2000,P1,30,65,1500,19-Jul-00,
2000,P1,30,70,1500,19-Jul-00,
2000,P1,30,75,1326,20-Jul-00,
2000,P1,30,80,231,20-Jul-00,
2000,P1,30,85,243,20-Jul-00,
2000,P1,30,90,1500,20-Jul-00,
2000,P1,30,95,1500,20-Jul-00,
2000,P1,30,100,1500,20-Jul-00,
2000,P1,35,0,1130,18-Jul-00,
2000,P1,35,5,1159,18-Jul-00,
2000,P1,35,10,883,18-Jul-00,
2000,P1,35,15,1500,18-Jul-00,
2000,P1,35,20,150,18-Jul-00,
2000,P1,35,25,1500,18-Jul-00,
2000,P1,35,30,1055,18-Jul-00,
2000,P1,35,35,1500,18-Jul-00,
2000,P1,35,40,1500,19-Jul-00,
2000,P1,35,45,1500,19-Jul-00,
2000,P1,35,50,1409,19-Jul-00,
2000,P1,35,55,1500,19-Jul-00,
2000,P1,35,60,1500,19-Jul-00,
2000,P1,35,65,1500,19-Jul-00,
2000,P1,35,70,503,19-Jul-00,
2000,P1,35,75,1266,20-Jul-00,
2000,P1,35,80,1500,20-Jul-00,
2000,P1,35,85,1183,20-Jul-00,
2000,P1,35,90,1500,20-Jul-00,
2000,P1,35,95,1500,20-Jul-00,
2000,P1,35,100,1500,20-Jul-00,
2000,P1,40,0,1500,18-Jul-00,
2000,P1,40,5,1010,18-Jul-00,
2000,P1,40,10,1500,18-Jul-00,
2000,P1,40,15,1500,18-Jul-00,
2000,P1,40,20,1500,18-Jul-00,
2000,P1,40,25,487,18-Jul-00,
2000,P1,40,30,657,18-Jul-00,
2000,P1,40,35,452,18-Jul-00,
2000,P1,40,40,1500,19-Jul-00,
2000,P1,40,45,665,19-Jul-00,
2000,P1,40,50,150,19-Jul-00,
2000,P1,40,55,1500,19-Jul-00,
2000,P1,40,60,1500,19-Jul-00,
2000,P1,40,65,1500,19-Jul-00,
2000,P1,40,70,1239,19-Jul-00,
2000,P1,40,75,1500,20-Jul-00,
2000,P1,40,80,1500,20-Jul-00,
2000,P1,40,85,1500,20-Jul-00,
2000,P1,40,90,1161,20-Jul-00,
2000,P1,40,95,1500,20-Jul-00,
2000,P1,40,100,1500,20-Jul-00,
2000,P1,45,0,1088,18-Jul-00,
2000,P1,45,5,150,18-Jul-00,
2000,P1,45,10,1500,18-Jul-00,
2000,P1,45,15,1500,18-Jul-00,
2000,P1,45,20,1500,18-Jul-00,
2000,P1,45,25,1500,18-Jul-00,
2000,P1,45,30,1500,18-Jul-00,
2000,P1,45,35,729,18-Jul-00,
2000,P1,45,40,1077,19-Jul-00,
2000,P1,45,45,1500,19-Jul-00,
2000,P1,45,50,1500,19-Jul-00,
2000,P1,45,55,1500,19-Jul-00,
2000,P1,45,60,1500,19-Jul-00,
2000,P1,45,65,1500,19-Jul-00,
2000,P1,45,70,150,19-Jul-00,
2000,P1,45,75,1500,20-Jul-00,
2000,P1,45,80,1500,20-Jul-00,
2000,P1,45,85,1500,20-Jul-00,
2000,P1,45,90,1500,20-Jul-00,
2000,P1,45,95,1500,20-Jul-00,
2000,P1,45,100,1500,20-Jul-00,
2000,P1,50,0,805,18-Jul-00,
2000,P1,50,5,364,18-Jul-00,
2000,P1,50,10,1500,18-Jul-00,
2000,P1,50,15,1500,18-Jul-00,
2000,P1,50,20,1500,18-Jul-00,
2000,P1,50,25,1500,18-Jul-00,
2000,P1,50,30,1500,18-Jul-00,
2000,P1,50,35,1500,18-Jul-00,
2000,P1,50,40,1500,19-Jul-00,
2000,P1,50,45,797,19-Jul-00,
2000,P1,50,50,1500,19-Jul-00,
2000,P1,50,55,1500,19-Jul-00,
2000,P1,50,60,1500,19-Jul-00,
2000,P1,50,65,1500,19-Jul-00,
2000,P1,50,70,571,19-Jul-00,
2000,P1,50,75,150,20-Jul-00,
2000,P1,50,80,150,20-Jul-00,
2000,P1,50,85,758,20-Jul-00,
2000,P1,50,90,1500,20-Jul-00,
2000,P1,50,95,1500,20-Jul-00,
2000,P1,50,100,1500,20-Jul-00,
2000,P2,0,0,1500,1-Aug-00,
2000,P2,0,5,1500,1-Aug-00,
2000,P2,0,10,1500,1-Aug-00,
2000,P2,0,15,150,1-Aug-00,
2000,P2,0,20,1500,1-Aug-00,
2000,P2,0,25,1500,1-Aug-00,
2000,P2,0,30,1500,1-Aug-00,
2000,P2,0,35,1500,1-Aug-00,
2000,P2,0,40,1500,3-Aug-00,
2000,P2,0,45,1500,3-Aug-00,
2000,P2,0,50,1173,3-Aug-00,
2000,P2,0,55,1267,3-Aug-00,
2000,P2,0,60,1500,3-Aug-00,
2000,P2,0,65,849,4-Aug-00,
2000,P2,0,70,1500,4-Aug-00,
2000,P2,0,75,1500,4-Aug-00,
2000,P2,0,80,1500,4-Aug-00,
2000,P2,0,85,150,4-Aug-00,"claro de 2 mts, aproximadamente."
2000,P2,0,90,1500,4-Aug-00,
2000,P2,0,95,1500,4-Aug-00,
2000,P2,0,100,1438,4-Aug-00,
2000,P2,5,0,1364,1-Aug-00,
2000,P2,5,5,1500,1-Aug-00,
2000,P2,5,10,1500,1-Aug-00,
2000,P2,5,15,1500,1-Aug-00,
2000,P2,5,20,1500,1-Aug-00,
2000,P2,5,25,1500,1-Aug-00,
2000,P2,5,30,1500,1-Aug-00,
2000,P2,5,35,1500,1-Aug-00,
2000,P2,5,40,1500,3-Aug-00,
2000,P2,5,45,1500,3-Aug-00,
2000,P2,5,50,1406,3-Aug-00,
2000,P2,5,55,1500,3-Aug-00,
2000,P2,5,60,837,3-Aug-00,
2000,P2,5,65,1241,4-Aug-00,
2000,P2,5,70,1133,4-Aug-00,
2000,P2,5,75,1500,4-Aug-00,
2000,P2,5,80,1500,4-Aug-00,
2000,P2,5,85,1500,4-Aug-00,
2000,P2,5,90,1500,4-Aug-00,
2000,P2,5,95,1500,4-Aug-00,
2000,P2,5,100,896,4-Aug-00,
2000,P2,10,0,150,1-Aug-00,"claro de 2mts, aproximadamente."
2000,P2,10,5,1500,1-Aug-00,
2000,P2,10,10,1500,1-Aug-00,
2000,P2,10,15,1500,1-Aug-00,
2000,P2,10,20,1500,1-Aug-00,
2000,P2,10,25,1500,1-Aug-00,
2000,P2,10,30,1500,1-Aug-00,
2000,P2,10,35,1500,1-Aug-00,
2000,P2,10,40,1500,3-Aug-00,
2000,P2,10,45,1500,3-Aug-00,
2000,P2,10,50,1500,3-Aug-00,
2000,P2,10,55,1500,3-Aug-00,
2000,P2,10,60,1210,3-Aug-00,
2000,P2,10,65,1432,4-Aug-00,
2000,P2,10,70,1500,4-Aug-00,
2000,P2,10,75,1500,4-Aug-00,
2000,P2,10,80,1500,4-Aug-00,
2000,P2,10,85,1500,4-Aug-00,
2000,P2,10,90,1500,4-Aug-00,
2000,P2,10,95,852,4-Aug-00,claro resiente.
2000,P2,10,100,1007,4-Aug-00,
2000,P2,15,0,1500,1-Aug-00,
2000,P2,15,5,1500,1-Aug-00,
2000,P2,15,10,1500,1-Aug-00,
2000,P2,15,15,1500,1-Aug-00,
2000,P2,15,20,1500,1-Aug-00,
2000,P2,15,25,1500,1-Aug-00,
2000,P2,15,30,1500,1-Aug-00,
2000,P2,15,35,1500,1-Aug-00,
2000,P2,15,40,1323,3-Aug-00,
2000,P2,15,45,1500,3-Aug-00,
2000,P2,15,50,1500,3-Aug-00,
2000,P2,15,55,673,3-Aug-00,
2000,P2,15,60,947,3-Aug-00,
2000,P2,15,65,1500,4-Aug-00,
2000,P2,15,70,1500,4-Aug-00,
2000,P2,15,75,1500,4-Aug-00,
2000,P2,15,80,1500,4-Aug-00,
2000,P2,15,85,1500,4-Aug-00,
2000,P2,15,90,1500,4-Aug-00,
2000,P2,15,95,1500,4-Aug-00,
2000,P2,15,100,1500,4-Aug-00,
2000,P2,20,0,1500,1-Aug-00,
2000,P2,20,5,1500,1-Aug-00,
2000,P2,20,10,1500,1-Aug-00,
2000,P2,20,15,1500,1-Aug-00,
2000,P2,20,20,1500,1-Aug-00,
2000,P2,20,25,1500,1-Aug-00,
2000,P2,20,30,1420,1-Aug-00,
2000,P2,20,35,1408,1-Aug-00,
2000,P2,20,40,1500,3-Aug-00,
2000,P2,20,45,1500,3-Aug-00,
2000,P2,20,50,1500,3-Aug-00,
2000,P2,20,55,910,3-Aug-00,
2000,P2,20,60,1500,3-Aug-00,
2000,P2,20,65,1500,4-Aug-00,
2000,P2,20,70,1500,4-Aug-00,
2000,P2,20,75,711,4-Aug-00,
2000,P2,20,80,1211,4-Aug-00,
2000,P2,20,85,1014,4-Aug-00,
2000,P2,20,90,589,4-Aug-00,"claro de 2mts, aprox, dentro de copa de vainillo."
2000,P2,20,95,281,4-Aug-00,claro resiente.
2000,P2,20,100,393,4-Aug-00,claro resiente.
2000,P2,25,0,1500,1-Aug-00,
2000,P2,25,5,1500,1-Aug-00,
2000,P2,25,10,1500,1-Aug-00,
2000,P2,25,15,1500,1-Aug-00,
2000,P2,25,20,1500,1-Aug-00,
2000,P2,25,25,1500,1-Aug-00,
2000,P2,25,30,1500,1-Aug-00,
2000,P2,25,35,1500,1-Aug-00,
2000,P2,25,40,1500,3-Aug-00,
2000,P2,25,45,1362,3-Aug-00,
2000,P2,25,50,1500,3-Aug-00,
2000,P2,25,55,918,3-Aug-00,
2000,P2,25,60,1500,3-Aug-00,
2000,P2,25,65,1500,4-Aug-00,
2000,P2,25,70,1500,4-Aug-00,
2000,P2,25,75,1013,4-Aug-00,
2000,P2,25,80,1500,4-Aug-00,OJO tiene 15mts exactos
2000,P2,25,85,824,4-Aug-00,
2000,P2,25,90,906,4-Aug-00,
2000,P2,25,95,1069,4-Aug-00,
2000,P2,25,100,275,4-Aug-00,
2000,P2,30,0,1500,1-Aug-00,
2000,P2,30,5,1500,1-Aug-00,
2000,P2,30,10,1500,1-Aug-00,
2000,P2,30,15,1500,1-Aug-00,
2000,P2,30,20,1500,1-Aug-00,
2000,P2,30,25,1500,1-Aug-00,
2000,P2,30,30,1500,1-Aug-00,
2000,P2,30,35,1500,1-Aug-00,
2000,P2,30,40,1253,3-Aug-00,
2000,P2,30,45,1500,3-Aug-00,
2000,P2,30,50,1500,3-Aug-00,
2000,P2,30,55,510,3-Aug-00,
2000,P2,30,60,1500,3-Aug-00,
2000,P2,30,65,1500,4-Aug-00,
2000,P2,30,70,1500,4-Aug-00,
2000,P2,30,75,1216,4-Aug-00,
2000,P2,30,80,1236,4-Aug-00,falta lata a varrilla.
2000,P2,30,85,1216,4-Aug-00,
2000,P2,30,90,845,4-Aug-00,
2000,P2,30,95,1500,4-Aug-00,
2000,P2,30,100,1500,4-Aug-00,
2000,P2,35,0,1500,1-Aug-00,
2000,P2,35,5,1500,1-Aug-00,
2000,P2,35,10,1500,1-Aug-00,
2000,P2,35,15,1500,1-Aug-00,
2000,P2,35,20,1500,1-Aug-00,
2000,P2,35,25,1500,1-Aug-00,
2000,P2,35,30,1500,1-Aug-00,
2000,P2,35,35,913,1-Aug-00,
2000,P2,35,40,597,3-Aug-00,
2000,P2,35,45,1500,3-Aug-00,
2000,P2,35,50,1328,3-Aug-00,
2000,P2,35,55,1500,3-Aug-00,
2000,P2,35,60,1500,3-Aug-00,
2000,P2,35,65,1500,4-Aug-00,
2000,P2,35,70,659,4-Aug-00,
2000,P2,35,75,1194,4-Aug-00,
2000,P2,35,80,860,4-Aug-00,
2000,P2,35,85,642,4-Aug-00,
2000,P2,35,90,1147,4-Aug-00,
2000,P2,35,95,1500,4-Aug-00,
2000,P2,35,100,1435,4-Aug-00,
2000,P2,40,0,1500,1-Aug-00,
2000,P2,40,5,1500,1-Aug-00,
2000,P2,40,10,1500,1-Aug-00,
2000,P2,40,15,1500,1-Aug-00,
2000,P2,40,20,1500,1-Aug-00,
2000,P2,40,25,1500,1-Aug-00,
2000,P2,40,30,565,1-Aug-00,
2000,P2,40,35,844,1-Aug-00,
2000,P2,40,40,892,1-Aug-00,
2000,P2,40,45,1500,1-Aug-00,
2000,P2,40,50,482,1-Aug-00,
2000,P2,40,55,946,1-Aug-00,
2000,P2,40,60,1500,1-Aug-00,
2000,P2,40,65,1500,3-Aug-00,
2000,P2,40,70,1204,3-Aug-00,
2000,P2,40,75,1060,3-Aug-00,
2000,P2,40,80,1500,3-Aug-00,
2000,P2,40,85,1500,3-Aug-00,
2000,P2,40,90,1500,3-Aug-00,
2000,P2,40,95,1500,3-Aug-00,
2000,P2,40,100,1500,3-Aug-00,
2000,P2,45,0,1500,1-Aug-00,
2000,P2,45,5,1500,1-Aug-00,
2000,P2,45,10,1500,1-Aug-00,
2000,P2,45,15,1500,1-Aug-00,
2000,P2,45,20,1500,1-Aug-00,
2000,P2,45,25,1500,1-Aug-00,
2000,P2,45,30,728,1-Aug-00,
2000,P2,45,35,1500,1-Aug-00,
2000,P2,45,40,981,3-Aug-00,
2000,P2,45,45,207,3-Aug-00,
2000,P2,45,50,1500,3-Aug-00,
2000,P2,45,55,1500,3-Aug-00,
2000,P2,45,60,1500,3-Aug-00,
2000,P2,45,65,1431,4-Aug-00,
2000,P2,45,70,1500,4-Aug-00,
2000,P2,45,75,1500,4-Aug-00,
2000,P2,45,80,1500,4-Aug-00,
2000,P2,45,85,1500,4-Aug-00,
2000,P2,45,90,1500,4-Aug-00,
2000,P2,45,95,1500,4-Aug-00,
2000,P2,45,100,1500,4-Aug-00,
2000,P2,50,0,1500,1-Aug-00,
2000,P2,50,5,1500,1-Aug-00,
2000,P2,50,10,1500,1-Aug-00,
2000,P2,50,15,1500,1-Aug-00,
2000,P2,50,20,1500,1-Aug-00,
2000,P2,50,25,1500,1-Aug-00,
2000,P2,50,30,150,1-Aug-00,claro resiente.
2000,P2,50,35,896,1-Aug-00,
2000,P2,50,40,1500,3-Aug-00,
2000,P2,50,45,1500,3-Aug-00,
2000,P2,50,50,1500,3-Aug-00,
2000,P2,50,55,1500,3-Aug-00,
2000,P2,50,60,1500,3-Aug-00,
2000,P2,50,65,1500,4-Aug-00,
2000,P2,50,70,1500,4-Aug-00,
2000,P2,50,75,1500,4-Aug-00,
2000,P2,50,80,1500,4-Aug-00,
2000,P2,50,85,1500,4-Aug-00,
2000,P2,50,90,1500,4-Aug-00,
2000,P2,50,95,1500,4-Aug-00,
2000,P2,50,100,1500,4-Aug-00,
2000,P3,0,0,1500,23-Jun-00,
2000,P3,0,5,1500,23-Jun-00,
2000,P3,0,10,1500,23-Jun-00,
2000,P3,0,15,1500,23-Jun-00,
2000,P3,0,20,1500,23-Jun-00,
2000,P3,0,25,1500,23-Jun-00,
2000,P3,0,30,1500,23-Jun-00,
2000,P3,0,35,1500,23-Jun-00,
2000,P3,0,40,1500,23-Jun-00,
2000,P3,0,45,998,23-Jun-00,
2000,P3,0,50,1450,23-Jun-00,
2000,P3,0,55,1500,26-Jun-00,
2000,P3,0,60,1500,26-Jun-00,
2000,P3,0,65,1500,26-Jun-00,
2000,P3,0,70,150,26-Jun-00,
2000,P3,0,75,1500,26-Jun-00,
2000,P3,0,80,1500,26-Jun-00,
2000,P3,0,85,1333,26-Jun-00,
2000,P3,0,90,1500,26-Jun-00,
2000,P3,0,95,1500,26-Jun-00,
2000,P3,0,100,1500,26-Jun-00,
2000,P3,5,0,1500,23-Jun-00,
2000,P3,5,5,1500,23-Jun-00,
2000,P3,5,10,1430,23-Jun-00,
2000,P3,5,15,1291,23-Jun-00,
2000,P3,5,20,1500,23-Jun-00,
2000,P3,5,25,1500,23-Jun-00,
2000,P3,5,30,1500,23-Jun-00,
2000,P3,5,35,1500,23-Jun-00,
2000,P3,5,40,1500,23-Jun-00,
2000,P3,5,45,1500,23-Jun-00,
2000,P3,5,50,1500,23-Jun-00,
2000,P3,5,55,1500,26-Jun-00,
2000,P3,5,60,1500,26-Jun-00,
2000,P3,5,65,1500,26-Jun-00,
2000,P3,5,70,1500,26-Jun-00,
2000,P3,5,75,1500,26-Jun-00,
2000,P3,5,80,1500,26-Jun-00,
2000,P3,5,85,1500,26-Jun-00,
2000,P3,5,90,1500,26-Jun-00,
2000,P3,5,95,1500,26-Jun-00,
2000,P3,5,100,1500,26-Jun-00,
2000,P3,10,0,1500,23-Jun-00,
2000,P3,10,5,1500,23-Jun-00,
2000,P3,10,10,1500,23-Jun-00,
2000,P3,10,15,1500,23-Jun-00,
2000,P3,10,20,1500,23-Jun-00,
2000,P3,10,25,1500,23-Jun-00,
2000,P3,10,30,1500,23-Jun-00,
2000,P3,10,35,1500,23-Jun-00,
2000,P3,10,40,1500,23-Jun-00,
2000,P3,10,45,1500,23-Jun-00,
2000,P3,10,50,1500,23-Jun-00,
2000,P3,10,55,1500,26-Jun-00,
2000,P3,10,60,1500,26-Jun-00,
2000,P3,10,65,1500,26-Jun-00,
2000,P3,10,70,1500,26-Jun-00,
2000,P3,10,75,1500,26-Jun-00,
2000,P3,10,80,1500,26-Jun-00,
2000,P3,10,85,1395,26-Jun-00,
2000,P3,10,90,1500,26-Jun-00,
2000,P3,10,95,1500,26-Jun-00,
2000,P3,10,100,1500,26-Jun-00,
2000,P3,15,0,1500,23-Jun-00,
2000,P3,15,5,1500,23-Jun-00,
2000,P3,15,10,1500,23-Jun-00,
2000,P3,15,15,1500,23-Jun-00,
2000,P3,15,20,1500,23-Jun-00,
2000,P3,15,25,1500,23-Jun-00,
2000,P3,15,30,1500,23-Jun-00,
2000,P3,15,35,1500,23-Jun-00,
2000,P3,15,40,1500,23-Jun-00,
2000,P3,15,45,1500,23-Jun-00,
2000,P3,15,50,150,23-Jun-00,
2000,P3,15,55,1500,26-Jun-00,
2000,P3,15,60,1500,26-Jun-00,
2000,P3,15,65,1500,26-Jun-00,
2000,P3,15,70,1500,26-Jun-00,
2000,P3,15,75,1500,26-Jun-00,
2000,P3,15,80,1500,26-Jun-00,
2000,P3,15,85,1500,26-Jun-00,
2000,P3,15,90,1500,26-Jun-00,
2000,P3,15,95,1500,26-Jun-00,
2000,P3,15,100,1500,26-Jun-00,
2000,P3,20,0,1500,23-Jun-00,
2000,P3,20,5,1500,23-Jun-00,
2000,P3,20,10,1500,23-Jun-00,
2000,P3,20,15,1500,23-Jun-00,
2000,P3,20,20,1500,23-Jun-00,
2000,P3,20,25,1500,23-Jun-00,
2000,P3,20,30,1500,23-Jun-00,
2000,P3,20,35,1500,23-Jun-00,
2000,P3,20,40,1500,23-Jun-00,
2000,P3,20,45,1500,23-Jun-00,
2000,P3,20,50,834,23-Jun-00,
2000,P3,20,55,726,26-Jun-00,
2000,P3,20,60,1500,26-Jun-00,
2000,P3,20,65,1500,26-Jun-00,
2000,P3,20,70,1500,26-Jun-00,
2000,P3,20,75,1500,26-Jun-00,
2000,P3,20,80,1500,26-Jun-00,
2000,P3,20,85,1500,26-Jun-00,
2000,P3,20,90,1500,26-Jun-00,
2000,P3,20,95,1500,26-Jun-00,
2000,P3,20,100,1500,26-Jun-00,
2000,P3,25,0,1500,23-Jun-00,
2000,P3,25,5,1500,23-Jun-00,
2000,P3,25,10,1500,23-Jun-00,
2000,P3,25,15,1500,23-Jun-00,
2000,P3,25,20,1500,23-Jun-00,
2000,P3,25,25,1500,23-Jun-00,
2000,P3,25,30,1500,23-Jun-00,
2000,P3,25,35,1500,23-Jun-00,
2000,P3,25,40,1500,23-Jun-00,
2000,P3,25,45,1500,23-Jun-00,
2000,P3,25,50,1500,23-Jun-00,
2000,P3,25,55,1500,26-Jun-00,
2000,P3,25,60,1500,26-Jun-00,
2000,P3,25,65,1500,26-Jun-00,
2000,P3,25,70,1500,26-Jun-00,
2000,P3,25,75,1500,26-Jun-00,
2000,P3,25,80,1500,26-Jun-00,
2000,P3,25,85,1500,26-Jun-00,
2000,P3,25,90,1500,26-Jun-00,
2000,P3,25,95,1500,26-Jun-00,
2000,P3,25,100,1500,26-Jun-00,
2000,P3,30,0,1500,23-Jun-00,
2000,P3,30,5,1500,23-Jun-00,
2000,P3,30,10,1500,23-Jun-00,OJO tiene 15mts exactos
2000,P3,30,15,1500,23-Jun-00,
2000,P3,30,20,1500,23-Jun-00,
2000,P3,30,25,1500,23-Jun-00,
2000,P3,30,30,1132,23-Jun-00,
2000,P3,30,35,1500,23-Jun-00,
2000,P3,30,40,1500,23-Jun-00,
2000,P3,30,45,1500,23-Jun-00,
2000,P3,30,50,1500,23-Jun-00,
2000,P3,30,55,1500,26-Jun-00,
2000,P3,30,60,1500,26-Jun-00,
2000,P3,30,65,1500,26-Jun-00,
2000,P3,30,70,1500,26-Jun-00,
2000,P3,30,75,1500,26-Jun-00,
2000,P3,30,80,1500,26-Jun-00,
2000,P3,30,85,1500,26-Jun-00,
2000,P3,30,90,1500,26-Jun-00,
2000,P3,30,95,1500,26-Jun-00,
2000,P3,30,100,1500,26-Jun-00,
2000,P3,35,0,1500,23-Jun-00,
2000,P3,35,5,1500,23-Jun-00,
2000,P3,35,10,1500,23-Jun-00,
2000,P3,35,15,1500,23-Jun-00,
2000,P3,35,20,1500,23-Jun-00,
2000,P3,35,25,1500,23-Jun-00,
2000,P3,35,30,1500,23-Jun-00,
2000,P3,35,35,1500,23-Jun-00,
2000,P3,35,40,1500,23-Jun-00,
2000,P3,35,45,1500,23-Jun-00,
2000,P3,35,50,1500,23-Jun-00,
2000,P3,35,55,1500,26-Jun-00,
2000,P3,35,60,1500,26-Jun-00,
2000,P3,35,65,1500,26-Jun-00,
2000,P3,35,70,1500,26-Jun-00,
2000,P3,35,75,1500,26-Jun-00,
2000,P3,35,80,1500,26-Jun-00,
2000,P3,35,85,1500,26-Jun-00,
2000,P3,35,90,1500,26-Jun-00,
2000,P3,35,95,1500,26-Jun-00,
2000,P3,35,100,1500,26-Jun-00,
2000,P3,40,0,1500,23-Jun-00,
2000,P3,40,5,1500,23-Jun-00,
2000,P3,40,10,1500,23-Jun-00,
2000,P3,40,15,1500,23-Jun-00,
2000,P3,40,20,1500,23-Jun-00,
2000,P3,40,25,1500,23-Jun-00,
2000,P3,40,30,1500,23-Jun-00,
2000,P3,40,35,1500,23-Jun-00,
2000,P3,40,40,1500,23-Jun-00,
2000,P3,40,45,1500,23-Jun-00,
2000,P3,40,50,1500,23-Jun-00,
2000,P3,40,55,1500,26-Jun-00,
2000,P3,40,60,1500,26-Jun-00,
2000,P3,40,65,1500,26-Jun-00,
2000,P3,40,70,1500,26-Jun-00,
2000,P3,40,75,1500,26-Jun-00,
2000,P3,40,80,1500,26-Jun-00,
2000,P3,40,85,1500,26-Jun-00,
2000,P3,40,90,1500,26-Jun-00,
2000,P3,40,95,1500,26-Jun-00,
2000,P3,40,100,1500,26-Jun-00,
2000,P3,45,0,1500,23-Jun-00,
2000,P3,45,5,1500,23-Jun-00,
2000,P3,45,10,1500,23-Jun-00,
2000,P3,45,15,1500,23-Jun-00,
2000,P3,45,20,1500,23-Jun-00,
2000,P3,45,25,1500,23-Jun-00,
2000,P3,45,30,1500,23-Jun-00,
2000,P3,45,35,1338,23-Jun-00,
2000,P3,45,40,1500,23-Jun-00,
2000,P3,45,45,1500,23-Jun-00,
2000,P3,45,50,1500,23-Jun-00,
2000,P3,45,55,1500,26-Jun-00,
2000,P3,45,60,1500,26-Jun-00,
2000,P3,45,65,1500,26-Jun-00,
2000,P3,45,70,1500,26-Jun-00,
2000,P3,45,75,1500,26-Jun-00,
2000,P3,45,80,1500,26-Jun-00,
2000,P3,45,85,1500,26-Jun-00,
2000,P3,45,90,536,26-Jun-00,
2000,P3,45,95,354,26-Jun-00,
2000,P3,45,100,1500,26-Jun-00,
2000,P3,50,0,1500,23-Jun-00,
2000,P3,50,5,1500,23-Jun-00,
2000,P3,50,10,1424,23-Jun-00,Claro de 2mts aproximadamente.
2000,P3,50,15,1500,23-Jun-00,
2000,P3,50,20,1500,23-Jun-00,
2000,P3,50,25,1500,23-Jun-00,
2000,P3,50,30,1500,23-Jun-00,
2000,P3,50,35,1500,23-Jun-00,
2000,P3,50,40,1500,23-Jun-00,
2000,P3,50,45,1500,23-Jun-00,
2000,P3,50,50,1500,23-Jun-00,
2000,P3,50,55,1500,26-Jun-00,
2000,P3,50,60,1500,26-Jun-00,
2000,P3,50,65,1500,26-Jun-00,
2000,P3,50,70,1500,26-Jun-00,
2000,P3,50,75,1500,26-Jun-00,
2000,P3,50,80,1500,26-Jun-00,
2000,P3,50,85,1500,26-Jun-00,
2000,P3,50,90,796,26-Jun-00,
2000,P3,50,95,379,26-Jun-00,
2000,P3,50,100,1187,26-Jun-00,
2000,P4,0,0,1500,13-Jun-00,
2000,P4,0,5,1500,13-Jun-00,
2000,P4,0,10,1500,13-Jun-00,
2000,P4,0,15,1500,13-Jun-00,
2000,P4,0,20,1500,13-Jun-00,
2000,P4,0,25,1500,13-Jun-00,
2000,P4,0,30,1500,13-Jun-00,
2000,P4,0,35,1500,13-Jun-00,
2000,P4,0,40,1500,13-Jun-00,
2000,P4,0,45,1212,13-Jun-00,
2000,P4,0,50,1065,13-Jun-00,
2000,P4,0,55,1500,14-Jun-00,
2000,P4,0,60,1500,14-Jun-00,
2000,P4,0,65,1034,14-Jun-00,
2000,P4,0,70,834,14-Jun-00,
2000,P4,0,75,1375,14-Jun-00,
2000,P4,0,80,1500,14-Jun-00,
2000,P4,0,85,1500,14-Jun-00,
2000,P4,0,90,1500,14-Jun-00,
