system:index,mean,name,.geo
20081106_3,93.28640747070312,Quidbo,
20081111_0,2.120211362838745,Baranquilla,
20081111_1,27.281667709350586,Bogota,
20081111_2,17.81205177307129,Cali,
20081111_3,131.47198486328125,Quidbo,
20081116_0,19.76402473449707,Baranquilla,
20081116_1,32.734169006347656,Bogota,
20081116_2,17.12555503845215,Cali,
20081116_3,69.35293579101562,Quidbo,
20081121_0,44.109893798828125,Baranquilla,
20081121_1,17.7535343170166,Bogota,
20081121_2,38.974769592285156,Cali,
20081121_3,157.21104431152344,Quidbo,
20081126_0,59.34955596923828,Baranquilla,
20081126_1,19.141010284423828,Bogota,
20081126_2,15.566317558288574,Cali,
20081126_3,102.99928283691406,Quidbo,
20081201_0,2.2206850051879883,Baranquilla,
20081201_1,8.453142166137695,Bogota,
20081201_2,30.386886596679688,Cali,
20081201_3,125.8290786743164,Quidbo,
20081206_0,2.4048032760620117,Baranquilla,
20081206_1,9.859892845153809,Bogota,
20081206_2,8.864046096801758,Cali,
20081206_3,131.66995239257812,Quidbo,
20081211_0,0.8933610916137695,Baranquilla,
20081211_1,22.286985397338867,Bogota,
20081211_2,30.218887329101562,Cali,
20081211_3,130.72413635253906,Quidbo,
20081216_0,0.9960697293281555,Baranquilla,
20081216_1,7.588332653045654,Bogota,
20081216_2,19.075000762939453,Cali,
20081216_3,99.83674621582031,Quidbo,
20081221_0,1.1285303831100464,Baranquilla,
20081221_1,6.634289741516113,Bogota,
20081221_2,13.41036605834961,Cali,
20081221_3,148.86953735351562,Quidbo,
20081226_0,1.2827107906341553,Baranquilla,
20081226_1,7.823373317718506,Bogota,
20081226_2,18.897111892700195,Cali,
20081226_3,138.62123107910156,Quidbo,
20090101_0,0.7643254399299622,Baranquilla,
20090101_1,2.7621047496795654,Bogota,
20090101_2,4.411702632904053,Cali,
20090101_3,215.9023895263672,Quidbo,
20090106_0,0.5635165572166443,Baranquilla,
20090106_1,2.0737674236297607,Bogota,
20090106_2,8.345759391784668,Cali,
20090106_3,225.8080596923828,Quidbo,
20090111_0,0.45559975504875183,Baranquilla,
20090111_1,3.118251323699951,Bogota,
20090111_2,11.458654403686523,Cali,
20090111_3,99.50204467773438,Quidbo,
20090116_0,1.1007599830627441,Baranquilla,
20090116_1,16.30011558532715,Bogota,
20090116_2,14.920339584350586,Cali,
20090116_3,42.647891998291016,Quidbo,
20090121_0,0.6580321788787842,Baranquilla,
20090121_1,11.97809886932373,Bogota,
20090121_2,17.090965270996094,Cali,
20090121_3,219.62322998046875,Quidbo,
20090126_0,0.9747422337532043,Baranquilla,
20090126_1,12.279448509216309,Bogota,
20090126_2,42.270748138427734,Cali,
20090126_3,104.83993530273438,Quidbo,
20090201_0,0.40130794048309326,Baranquilla,
20090201_1,4.187075614929199,Bogota,
20090201_2,4.446244716644287,Cali,
20090201_3,197.00779724121094,Quidbo,
20090206_0,0.1886405199766159,Baranquilla,
20090206_1,5.868529319763184,Bogota,
20090206_2,7.019280910491943,Cali,
20090206_3,74.24571228027344,Quidbo,
20090211_0,0.16370148956775665,Baranquilla,
20090211_1,15.980778694152832,Bogota,
20090211_2,22.546897888183594,Cali,
20090211_3,162.05674743652344,Quidbo,
20090216_0,0.36220166087150574,Baranquilla,
20090216_1,10.761068344116211,Bogota,
20090216_2,10.692349433898926,Cali,
20090216_3,62.61195373535156,Quidbo,
20090221_0,0.6251828670501709,Baranquilla,
20090221_1,9.54240608215332,Bogota,
20090221_2,6.326274871826172,Cali,
20090221_3,72.30551147460938,Quidbo,
20090226_0,0.3656979501247406,Baranquilla,
20090226_1,7.2143235206604,Bogota,
20090226_2,7.41756534576416,Cali,
20090226_3,17.440025329589844,Quidbo,
20090301_0,0.38815826177597046,Baranquilla,
20090301_1,6.8517656326293945,Bogota,
20090301_2,14.573728561401367,Cali,
20090301_3,133.85281372070312,Quidbo,
20090306_0,0.4340927004814148,Baranquilla,
20090306_1,7.139833450317383,Bogota,
20090306_2,20.88313102722168,Cali,
20090306_3,123.80320739746094,Quidbo,
20090311_0,0.41330310702323914,Baranquilla,
20090311_1,5.524686336517334,Bogota,
20090311_2,5.5618181228637695,Cali,
20090311_3,18.82178497314453,Quidbo,
20090316_0,0.38223928213119507,Baranquilla,
20090316_1,10.257739067077637,Bogota,
20090316_2,43.60828399658203,Cali,
20090316_3,93.82881927490234,Quidbo,
20090321_0,0.37947484850883484,Baranquilla,
20090321_1,26.764171600341797,Bogota,
20090321_2,37.54735565185547,Cali,
20090321_3,169.8157196044922,Quidbo,
20090326_0,2.019925117492676,Baranquilla,
20090326_1,32.57883071899414,Bogota,
20090326_2,47.33118438720703,Cali,
20090326_3,85.89032745361328,Quidbo,
20090401_0,0.5103105306625366,Baranquilla,
20090401_1,24.280223846435547,Bogota,
20090401_2,5.480269908905029,Cali,
20090401_3,40.84730911254883,Quidbo,
20090406_0,0.5425829887390137,Baranquilla,
20090406_1,15.501195907592773,Bogota,
20090406_2,27.96380043029785,Cali,
20090406_3,134.70095825195312,Quidbo,
20090411_0,1.0541388988494873,Baranquilla,
20090411_1,21.895992279052734,Bogota,
20090411_2,27.943090438842773,Cali,
20090411_3,94.97044372558594,Quidbo,
20090416_0,0.9531323313713074,Baranquilla,
20090416_1,10.13846206665039,Bogota,
20090416_2,9.38559627532959,Cali,
20090416_3,126.74087524414062,Quidbo,
20090421_0,3.130532741546631,Baranquilla,
20090421_1,5.617656230926514,Bogota,
20090421_2,20.741413116455078,Cali,
20090421_3,112.46757507324219,Quidbo,
20090426_0,2.32735538482666,Baranquilla,
20090426_1,11.552032470703125,Bogota,
20090426_2,27.242229461669922,Cali,
20090426_3,126.16648864746094,Quidbo,
20090501_0,39.99684524536133,Baranquilla,
20090501_1,21.459749221801758,Bogota,
20090501_2,29.4526309967041,Cali,
20090501_3,91.7529067993164,Quidbo,
20090506_0,7.145532131195068,Baranquilla,
20090506_1,14.398350715637207,Bogota,
20090506_2,13.696581840515137,Cali,
20090506_3,50.6047477722168,Quidbo,
20090511_0,7.115609645843506,Baranquilla,
20090511_1,3.8031363487243652,Bogota,
20090511_2,24.010875701904297,Cali,
20090511_3,103.42593383789062,Quidbo,
20090516_0,4.007109642028809,Baranquilla,
20090516_1,3.1504886150360107,Bogota,
20090516_2,16.614465713500977,Cali,
20090516_3,30.99267578125,Quidbo,
20090521_0,6.220717906951904,Baranquilla,
20090521_1,3.258310317993164,Bogota,
20090521_2,5.746132850646973,Cali,
20090521_3,111.57598114013672,Quidbo,
20090526_0,1.9441983699798584,Baranquilla,
20090526_1,6.190643310546875,Bogota,
20090526_2,16.48398780822754,Cali,
20090526_3,142.70555114746094,Quidbo,
20090601_0,7.670085906982422,Baranquilla,
20090601_1,15.894693374633789,Bogota,
20090601_2,22.816905975341797,Cali,
20090601_3,129.98480224609375,Quidbo,
20090606_0,31.2613582611084,Baranquilla,
20090606_1,20.529447555541992,Bogota,
20090606_2,20.333419799804688,Cali,
20090606_3,98.9012222290039,Quidbo,
20090611_0,21.922706604003906,Baranquilla,
20090611_1,19.426132202148438,Bogota,
20090611_2,19.25227928161621,Cali,
20090611_3,108.15003204345703,Quidbo,
20090616_0,4.017327308654785,Baranquilla,
20090616_1,7.998274326324463,Bogota,
20090616_2,16.121578216552734,Cali,
20090616_3,92.75763702392578,Quidbo,
20090621_0,25.00745964050293,Baranquilla,
20090621_1,12.13736343383789,Bogota,
20090621_2,19.968748092651367,Cali,
20090621_3,134.44180297851562,Quidbo,
20090626_0,8.640244483947754,Baranquilla,
20090626_1,8.85068130493164,Bogota,
20090626_2,13.146404266357422,Cali,
20090626_3,123.02293395996094,Quidbo,
20090701_0,8.281973838806152,Baranquilla,
20090701_1,12.783438682556152,Bogota,
20090701_2,12.614422798156738,Cali,
20090701_3,218.5263214111328,Quidbo,
20090706_0,2.3539247512817383,Baranquilla,
20090706_1,13.775240898132324,Bogota,
20090706_2,5.8052191734313965,Cali,
20090706_3,159.5322723388672,Quidbo,
20090711_0,2.1159610748291016,Baranquilla,
20090711_1,6.855041027069092,Bogota,
20090711_2,2.231288433074951,Cali,
20090711_3,141.5791015625,Quidbo,
20090716_0,1.5595675706863403,Baranquilla,
20090716_1,5.563249111175537,Bogota,
20090716_2,4.792480945587158,Cali,
20090716_3,158.2033233642578,Quidbo,
20090721_0,3.2316513061523438,Baranquilla,
20090721_1,11.311090469360352,Bogota,
20090721_2,3.8306405544281006,Cali,
20090721_3,139.7054443359375,Quidbo,
20090726_0,3.963341474533081,Baranquilla,
20090726_1,7.640797138214111,Bogota,
20090726_2,3.0774624347686768,Cali,
20090726_3,135.29669189453125,Quidbo,
20090801_0,0.841654896736145,Baranquilla,
20090801_1,6.27625846862793,Bogota,
20090801_2,4.196956157684326,Cali,
20090801_3,191.1790008544922,Quidbo,
20090806_0,9.899949073791504,Baranquilla,
20090806_1,14.399984359741211,Bogota,
20090806_2,6.429925918579102,Cali,
20090806_3,179.9819793701172,Quidbo,
20090811_0,7.673036098480225,Baranquilla,
20090811_1,10.193268775939941,Bogota,
20090811_2,3.7160956859588623,Cali,
20090811_3,177.68057250976562,Quidbo,
20090816_0,6.60084867477417,Baranquilla,
20090816_1,6.963419437408447,Bogota,
20090816_2,4.28586483001709,Cali,
20090816_3,185.45362854003906,Quidbo,
20090821_0,9.653648376464844,Baranquilla,
20090821_1,7.153290271759033,Bogota,
20090821_2,6.021005630493164,Cali,
20090821_3,126.19300842285156,Quidbo,
20090826_0,27.66705322265625,Baranquilla,
20090826_1,10.166452407836914,Bogota,
20090826_2,4.54484224319458,Cali,
20090826_3,164.62008666992188,Quidbo,
20090901_0,3.6249072551727295,Baranquilla,
20090901_1,5.871730804443359,Bogota,
20090901_2,3.9046225547790527,Cali,
20090901_3,169.82388305664062,Quidbo,
20090906_0,2.081406354904175,Baranquilla,
20090906_1,3.956343650817871,Bogota,
20090906_2,3.4156289100646973,Cali,
20090906_3,92.21904754638672,Quidbo,
20090911_0,10.603412628173828,Baranquilla,
20090911_1,6.311792373657227,Bogota,
20090911_2,10.651902198791504,Cali,
20090911_3,133.90992736816406,Quidbo,
20090916_0,14.675970077514648,Baranquilla,
20090916_1,6.396769046783447,Bogota,
20090916_2,4.8753132820129395,Cali,
20090916_3,84.97150421142578,Quidbo,
20090921_0,4.21138858795166,Baranquilla,
20090921_1,3.150097370147705,Bogota,
20090921_2,11.23259162902832,Cali,
20090921_3,118.49076843261719,Quidbo,
20090926_0,4.803067207336426,Baranquilla,
20090926_1,2.3731021881103516,Bogota,
20090926_2,2.9075043201446533,Cali,
20090926_3,114.38644409179688,Quidbo,
20091001_0,9.628959655761719,Baranquilla,
20091001_1,8.830748558044434,Bogota,
20091001_2,17.123489379882812,Cali,
20091001_3,106.79109191894531,Quidbo,
20091006_0,5.1656975746154785,Baranquilla,
20091006_1,5.920274257659912,Bogota,
20091006_2,6.135160446166992,Cali,
20091006_3,118.56829071044922,Quidbo,
20091011_0,10.33095932006836,Baranquilla,
20091011_1,47.63935089111328,Bogota,
20091011_2,42.16130828857422,Cali,
20091011_3,78.75336456298828,Quidbo,
20091016_0,49.67473602294922,Baranquilla,
20091016_1,29.330589294433594,Bogota,
20091016_2,17.949403762817383,Cali,
20091016_3,114.99165344238281,Quidbo,
20091021_0,13.446937561035156,Baranquilla,
20091021_1,24.233293533325195,Bogota,
20091021_2,8.036428451538086,Cali,
20091021_3,59.4935302734375,Quidbo,
20091026_0,24.61412239074707,Baranquilla,
20091026_1,10.079507827758789,Bogota,
20091026_2,24.374446868896484,Cali,
20091026_3,134.6034698486328,Quidbo,
20091101_0,30.303956985473633,Baranquilla,
20091101_1,18.595661163330078,Bogota,
20091101_2,22.813793182373047,Cali,
20091101_3,71.10298919677734,Quidbo,
20091106_0,17.94403839111328,Baranquilla,
20091106_1,16.871747970581055,Bogota,
20091106_2,6.224905967712402,Cali,
20091106_3,94.39689636230469,Quidbo,
20091111_0,5.230100154876709,Baranquilla,
20091111_1,7.285331726074219,Bogota,
20091111_2,13.443109512329102,Cali,
20091111_3,78.71479797363281,Quidbo,
20091116_0,2.927405834197998,Baranquilla,
20091116_1,16.228853225708008,Bogota,
20091116_2,8.94239330291748,Cali,
20091116_3,129.12181091308594,Quidbo,
20091121_0,6.353336811065674,Baranquilla,
20091121_1,3.110877752304077,Bogota,
20091121_2,12.692497253417969,Cali,
20091121_3,66.16995239257812,Quidbo,
20091126_0,1.5274295806884766,Baranquilla,
20091126_1,4.131356716156006,Bogota,
20091126_2,13.995736122131348,Cali,
20091126_3,117.1595230102539,Quidbo,
20091201_0,0.9611551761627197,Baranquilla,
20091201_1,2.790626287460327,Bogota,
20091201_2,25.394502639770508,Cali,
20091201_3,143.44424438476562,Quidbo,
20091206_0,0.8208497166633606,Baranquilla,
20091206_1,5.582319736480713,Bogota,
20091206_2,17.534177780151367,Cali,
20091206_3,81.67245483398438,Quidbo,
20091211_0,0.851448655128479,Baranquilla,
20091211_1,2.579500913619995,Bogota,
20091211_2,8.944387435913086,Cali,
20091211_3,64.54116821289062,Quidbo,
20091216_0,1.0134395360946655,Baranquilla,
20091216_1,5.9907708168029785,Bogota,
20091216_2,39.94937515258789,Cali,
20091216_3,87.69693756103516,Quidbo,
20091221_0,6.7667012214660645,Baranquilla,
20091221_1,8.338335037231445,Bogota,
20091221_2,42.490699768066406,Cali,
20091221_3,72.72943115234375,Quidbo,
20091226_0,1.2756266593933105,Baranquilla,
20091226_1,8.329915046691895,Bogota,
20091226_2,21.426321029663086,Cali,
20091226_3,117.25118255615234,Quidbo,
20100101_0,0.5945156216621399,Baranquilla,
20100101_1,1.6841987371444702,Bogota,
20100101_2,2.5323455333709717,Cali,
20100101_3,19.300518035888672,Quidbo,
20100106_0,0.4559069573879242,Baranquilla,
20100106_1,1.8476167917251587,Bogota,
20100106_2,5.397205829620361,Cali,
20100106_3,142.07861328125,Quidbo,
20100111_0,0.569391131401062,Baranquilla,
20100111_1,1.5082836151123047,Bogota,
20100111_2,3.097621202468872,Cali,
20100111_3,17.332918167114258,Quidbo,
20100116_0,0.33016178011894226,Baranquilla,
20100116_1,1.5710924863815308,Bogota,
20100116_2,2.7641053199768066,Cali,
20100116_3,16.756431579589844,Quidbo,
20100121_0,0.30241283774375916,Baranquilla,
20100121_1,4.576441764831543,Bogota,
20100121_2,11.700297355651855,Cali,
20100121_3,94.37885284423828,Quidbo,
20100126_0,0.29348933696746826,Baranquilla,
20100126_1,4.746521472930908,Bogota,
20100126_2,15.031120300292969,Cali,
20100126_3,51.98859405517578,Quidbo,
20100201_0,0.2535078525543213,Baranquilla,
20100201_1,2.699174404144287,Bogota,
20100201_2,9.711670875549316,Cali,
20100201_3,69.490234375,Quidbo,
20100206_0,0.19283626973628998,Baranquilla,
20100206_1,3.2454206943511963,Bogota,
20100206_2,22.34404945373535,Cali,
20100206_3,49.293121337890625,Quidbo,
20100211_0,0.1673423796892166,Baranquilla,
20100211_1,3.9505770206451416,Bogota,
20100211_2,8.22705364227295,Cali,
20100211_3,52.59211349487305,Quidbo,
20100216_0,0.18414290249347687,Baranquilla,
20100216_1,7.355865001678467,Bogota,
20100216_2,3.262587070465088,Cali,
20100216_3,44.5497932434082,Quidbo,
20100221_0,0.4156612455844879,Baranquilla,
20100221_1,12.06959342956543,Bogota,
20100221_2,18.4498348236084,Cali,
20100221_3,184.2298583984375,Quidbo,
20100226_0,0.20972320437431335,Baranquilla,
20100226_1,4.799071788787842,Bogota,
20100226_2,3.888993263244629,Cali,
20100226_3,32.98720169067383,Quidbo,
20100301_0,1.1217323541641235,Baranquilla,
20100301_1,4.611999988555908,Bogota,
20100301_2,11.33677864074707,Cali,
20100301_3,112.66023254394531,Quidbo,
20100306_0,0.6645227670669556,Baranquilla,
20100306_1,5.221512794494629,Bogota,
20100306_2,8.333830833435059,Cali,
20100306_3,114.92794036865234,Quidbo,
20100311_0,0.4794001877307892,Baranquilla,
20100311_1,6.300248146057129,Bogota,
20100311_2,6.590559959411621,Cali,
20100311_3,94.26573944091797,Quidbo,
20100316_0,8.404305458068848,Baranquilla,
20100316_1,5.785131931304932,Bogota,
20100316_2,14.815447807312012,Cali,
20100316_3,93.44918060302734,Quidbo,
20100321_0,0.8948091268539429,Baranquilla,
20100321_1,2.170898199081421,Bogota,
20100321_2,2.5407023429870605,Cali,
20100321_3,117.1002197265625,Quidbo,
20100326_0,1.1805062294006348,Baranquilla,
20100326_1,12.838889122009277,Bogota,
20100326_2,11.835651397705078,Cali,
20100326_3,206.25938415527344,Quidbo,
20100401_0,1.3298343420028687,Baranquilla,
20100401_1,20.84535026550293,Bogota,
20100401_2,38.193580627441406,Cali,
20100401_3,104.90797424316406,Quidbo,
20100406_0,2.244319438934326,Baranquilla,
20100406_1,54.401580810546875,Bogota,
20100406_2,72.07825469970703,Cali,
20100406_3,114.74154663085938,Quidbo,
20100411_0,8.260392189025879,Baranquilla,
20100411_1,50.75213623046875,Bogota,
20100411_2,31.879743576049805,Cali,
20100411_3,111.6459732055664,Quidbo,
20100416_0,7.352715969085693,Baranquilla,
20100416_1,31.096370697021484,Bogota,
20100416_2,18.339170455932617,Cali,
20100416_3,96.81464385986328,Quidbo,
20100421_0,1.8609824180603027,Baranquilla,
20100421_1,17.083486557006836,Bogota,
20100421_2,8.9630126953125,Cali,
20100421_3,155.00914001464844,Quidbo,
20100426_0,19.700763702392578,Baranquilla,
20100426_1,16.579130172729492,Bogota,
20100426_2,47.119102478027344,Cali,
20100426_3,125.30985260009766,Quidbo,
20100501_0,13.920502662658691,Baranquilla,
20100501_1,32.87085723876953,Bogota,
20100501_2,63.71800231933594,Cali,
20100501_3,67.5025863647461,Quidbo,
20100506_0,6.8290581703186035,Baranquilla,
20100506_1,6.3578925132751465,Bogota,
20100506_2,16.717365264892578,Cali,
20100506_3,72.1274642944336,Quidbo,
20100511_0,7.128992080688477,Baranquilla,
20100511_1,4.421038627624512,Bogota,
20100511_2,18.180559158325195,Cali,
20100511_3,130.2279052734375,Quidbo,
20100516_0,51.232017517089844,Baranquilla,
20100516_1,18.418001174926758,Bogota,
20100516_2,17.03717613220215,Cali,
20100516_3,146.07431030273438,Quidbo,
20100521_0,13.337767601013184,Baranquilla,
20100521_1,27.973115921020508,Bogota,
20100521_2,27.076171875,Cali,
20100521_3,68.46195983886719,Quidbo,
20100526_0,25.91231918334961,Baranquilla,
20100526_1,48.78750228881836,Bogota,
20100526_2,24.76236915588379,Cali,
20100526_3,146.29861450195312,Quidbo,
20100601_0,24.06653594970703,Baranquilla,
20100601_1,11.783978462219238,Bogota,
20100601_2,29.37105941772461,Cali,
20100601_3,149.7815399169922,Quidbo,
20100606_0,44.31592559814453,Baranquilla,
20100606_1,11.09555435180664,Bogota,
20100606_2,9.178605079650879,Cali,
20100606_3,114.99626922607422,Quidbo,
20100611_0,23.453357696533203,Baranquilla,
20100611_1,7.207742214202881,Bogota,
20100611_2,10.21599006652832,Cali,
20100611_3,154.97244262695312,Quidbo,
20100616_0,38.80611038208008,Baranquilla,
20100616_1,36.83295440673828,Bogota,
20100616_2,38.0120735168457,Cali,
20100616_3,126.98099517822266,Quidbo,
20100621_0,17.791048049926758,Baranquilla,
20100621_1,13.64052677154541,Bogota,
20100621_2,5.200098037719727,Cali,
20100621_3,76.03936767578125,Quidbo,
20100626_0,11.299427032470703,Baranquilla,
20100626_1,23.33331298828125,Bogota,
20100626_2,12.695033073425293,Cali,
20100626_3,102.30602264404297,Quidbo,
20100701_0,40.57158660888672,Baranquilla,
20100701_1,18.68316650390625,Bogota,
20100701_2,36.59596633911133,Cali,
20100701_3,107.42088317871094,Quidbo,
20100706_0,46.31371307373047,Baranquilla,
20100706_1,35.706329345703125,Bogota,
20100706_2,25.45328712463379,Cali,
20100706_3,84.42346954345703,Quidbo,
20100711_0,44.353790283203125,Baranquilla,
20100711_1,28.38066291809082,Bogota,
20100711_2,36.24462890625,Cali,
20100711_3,136.51170349121094,Quidbo,
20100716_0,21.488351821899414,Baranquilla,
20100716_1,34.775535583496094,Bogota,
20100716_2,10.632322311401367,Cali,
20100716_3,81.48955535888672,Quidbo,
20100721_0,16.745708465576172,Baranquilla,
20100721_1,8.578145027160645,Bogota,
20100721_2,3.973721504211426,Cali,
20100721_3,83.69029998779297,Quidbo,
20100726_0,30.305076599121094,Baranquilla,
20100726_1,23.730497360229492,Bogota,
20100726_2,27.78273582458496,Cali,
20100726_3,250.3148651123047,Quidbo,
20100801_0,24.63317108154297,Baranquilla,
20100801_1,16.18687629699707,Bogota,
20100801_2,9.558138847351074,Cali,
20100801_3,126.0489273071289,Quidbo,
20100806_0,35.01373291015625,Baranquilla,
20100806_1,4.740530490875244,Bogota,
20100806_2,3.6780190467834473,Cali,
20100806_3,135.3196258544922,Quidbo,
20100811_0,41.0087890625,Baranquilla,
20100811_1,15.414454460144043,Bogota,
20100811_2,5.2629923820495605,Cali,
20100811_3,146.43850708007812,Quidbo,
20100816_0,22.309186935424805,Baranquilla,
20100816_1,6.247736930847168,Bogota,
20100816_2,6.372605800628662,Cali,
20100816_3,84.84236145019531,Quidbo,
20100821_0,12.567692756652832,Baranquilla,
20100821_1,13.555188179016113,Bogota,
20100821_2,4.703597068786621,Cali,
20100821_3,182.88558959960938,Quidbo,
20100826_0,34.38099670410156,Baranquilla,
20100826_1,8.630640029907227,Bogota,
20100826_2,32.79356002807617,Cali,
20100826_3,158.36300659179688,Quidbo,
20100901_0,38.27215576171875,Baranquilla,
20100901_1,13.567841529846191,Bogota,
20100901_2,29.664865493774414,Cali,
20100901_3,96.10099029541016,Quidbo,
20100906_0,31.735445022583008,Baranquilla,
20100906_1,11.58773422241211,Bogota,
20100906_2,9.199926376342773,Cali,
20100906_3,89.9134521484375,Quidbo,
20100911_0,16.943662643432617,Baranquilla,
20100911_1,4.570009708404541,Bogota,
20100911_2,5.61341667175293,Cali,
20100911_3,55.67819595336914,Quidbo,
20100916_0,20.51609230041504,Baranquilla,
20100916_1,5.700595855712891,Bogota,
20100916_2,13.636971473693848,Cali,
20100916_3,93.8594970703125,Quidbo,
20100921_0,40.17279052734375,Baranquilla,
20100921_1,9.61410903930664,Bogota,
20100921_2,20.820383071899414,Cali,
20100921_3,97.88226318359375,Quidbo,
20100926_0,15.952983856201172,Baranquilla,
20100926_1,15.779123306274414,Bogota,
20100926_2,11.132844924926758,Cali,
20100926_3,115.66432189941406,Quidbo,
20101001_0,48.20574188232422,Baranquilla,
20101001_1,31.84499168395996,Bogota,
20101001_2,26.479257583618164,Cali,
20101001_3,52.60752487182617,Quidbo,
20101006_0,28.69215202331543,Baranquilla,
20101006_1,11.575336456298828,Bogota,
20101006_2,8.000595092773438,Cali,
20101006_3,123.59933471679688,Quidbo,
20101011_0,15.444836616516113,Baranquilla,
20101011_1,6.130642414093018,Bogota,
20101011_2,10.061833381652832,Cali,
20101011_3,102.39523315429688,Quidbo,
20101016_0,54.09975814819336,Baranquilla,
20101016_1,30.067657470703125,Bogota,
20101016_2,30.30302619934082,Cali,
20101016_3,82.80118560791016,Quidbo,
20101021_0,53.51612091064453,Baranquilla,
20101021_1,16.330760955810547,Bogota,
20101021_2,25.49225425720215,Cali,
20101021_3,163.22930908203125,Quidbo,
20101026_0,36.388633728027344,Baranquilla,
20101026_1,37.78303527832031,Bogota,
20101026_2,38.05779266357422,Cali,
20101026_3,162.35220336914062,Quidbo,
20101101_0,95.27787780761719,Baranquilla,
20101101_1,17.250154495239258,Bogota,
20101101_2,51.33658218383789,Cali,
20101101_3,119.15872955322266,Quidbo,
20101106_0,14.914432525634766,Baranquilla,
20101106_1,45.07868194580078,Bogota,
20101106_2,56.27250671386719,Cali,
20101106_3,123.89234161376953,Quidbo,
20101111_0,76.5329818725586,Baranquilla,
20101111_1,26.083452224731445,Bogota,
20101111_2,48.08962631225586,Cali,
20101111_3,190.52960205078125,Quidbo,
20101116_0,12.758607864379883,Baranquilla,
20101116_1,41.969356536865234,Bogota,
20101116_2,36.20900344848633,Cali,
20101116_3,156.79185485839844,Quidbo,
20101121_0,12.072498321533203,Baranquilla,
20101121_1,19.412076950073242,Bogota,
20101121_2,42.999935150146484,Cali,
20101121_3,121.32403564453125,Quidbo,
20101126_0,18.504426956176758,Baranquilla,
20101126_1,24.316665649414062,Bogota,
20101126_2,30.26487922668457,Cali,
20101126_3,149.0825653076172,Quidbo,
20101201_0,66.59432983398438,Baranquilla,
20101201_1,39.86369705200195,Bogota,
20101201_2,54.503990173339844,Cali,
20101201_3,132.76661682128906,Quidbo,
20101206_0,18.909006118774414,Baranquilla,
20101206_1,9.3075590133667,Bogota,
20101206_2,12.092162132263184,Cali,
20101206_3,158.177734375,Quidbo,
20101211_0,6.633835792541504,Baranquilla,
20101211_1,23.59092903137207,Bogota,
20101211_2,44.641815185546875,Cali,
20101211_3,166.86978149414062,Quidbo,
20101216_0,1.4946016073226929,Baranquilla,
20101216_1,21.35225486755371,Bogota,
20101216_2,39.54481887817383,Cali,
20101216_3,173.22711181640625,Quidbo,
20101221_0,2.0963149070739746,Baranquilla,
20101221_1,9.2919282913208,Bogota,
20101221_2,14.969001770019531,Cali,
20101221_3,138.0045166015625,Quidbo,
20101226_0,5.372246742248535,Baranquilla,
20101226_1,5.539936542510986,Bogota,
20101226_2,7.910222053527832,Cali,
20101226_3,267.0611877441406,Quidbo,
20110101_0,0.6038499474525452,Baranquilla,
20110101_1,9.045670509338379,Bogota,
20110101_2,19.894779205322266,Cali,
20110101_3,77.28800201416016,Quidbo,
20110106_0,1.2915325164794922,Baranquilla,
20110106_1,12.322856903076172,Bogota,
20110106_2,16.6422061920166,Cali,
20110106_3,136.80828857421875,Quidbo,
20110111_0,0.36625149846076965,Baranquilla,
20110111_1,3.4849812984466553,Bogota,
20110111_2,4.163885593414307,Cali,
20110111_3,130.98370361328125,Quidbo,
20110116_0,0.3412228226661682,Baranquilla,
20110116_1,3.712895631790161,Bogota,
20110116_2,2.787936210632324,Cali,
20110116_3,117.7684326171875,Quidbo,
20110121_0,0.3123902380466461,Baranquilla,
20110121_1,2.4382026195526123,Bogota,
20110121_2,4.214817047119141,Cali,
20110121_3,52.497554779052734,Quidbo,
20110126_0,0.3033219277858734,Baranquilla,
20110126_1,19.893821716308594,Bogota,
20110126_2,8.447931289672852,Cali,
20110126_3,123.20271301269531,Quidbo,
20110201_0,0.24794071912765503,Baranquilla,
20110201_1,6.808956623077393,Bogota,
20110201_2,4.976993083953857,Cali,
20110201_3,101.98043823242188,Quidbo,
20110206_0,0.1926756203174591,Baranquilla,
20110206_1,19.563142776489258,Bogota,
20110206_2,34.10274887084961,Cali,
20110206_3,111.13426208496094,Quidbo,
20110211_0,0.5661686658859253,Baranquilla,
20110211_1,17.481781005859375,Bogota,
20110211_2,44.61044692993164,Cali,
20110211_3,84.7418212890625,Quidbo,
20110216_0,0.5050183534622192,Baranquilla,
20110216_1,28.40477180480957,Bogota,
20110216_2,18.957277297973633,Cali,
20110216_3,62.40763854980469,Quidbo,
20110221_0,0.24169819056987762,Baranquilla,
20110221_1,13.901521682739258,Bogota,
20110221_2,34.56353759765625,Cali,
20110221_3,25.86497688293457,Quidbo,
20110226_0,0.20503482222557068,Baranquilla,
20110226_1,10.437015533447266,Bogota,
20110226_2,10.922327995300293,Cali,
20110226_3,81.7553482055664,Quidbo,
20110301_0,0.461931049823761,Baranquilla,
20110301_1,10.92670726776123,Bogota,
20110301_2,17.482309341430664,Cali,
20110301_3,28.89934539794922,Quidbo,
20110306_0,1.3386638164520264,Baranquilla,
20110306_1,54.169837951660156,Bogota,
20110306_2,22.51133155822754,Cali,
20110306_3,118.06197357177734,Quidbo,
20110311_0,0.4616883099079132,Baranquilla,
20110311_1,6.105315685272217,Bogota,
20110311_2,3.446460008621216,Cali,
20110311_3,24.55120849609375,Quidbo,
